word,num_syllables,syllables,stress_pattern,infixed
TELEMARKETER,5,"['tel', 'e', 'mar', 'ket', 'er']","[['tel', '2'], ['e', '0'], ['mar', '1'], ['ket', '0'], ['er', '0']]",tele-fuckin-marketer
TELEMARKETING,5,"['tel', 'e', 'mar', 'ket', 'ing']","[['tel', '2'], ['e', '0'], ['mar', '1'], ['ket', '0'], ['ing', '0']]",tele-fuckin-marketing
TELEVANGELIST,5,"['tel', 'e', 'van', 'ge', 'list']","[['tel', '2'], ['e', '0'], ['van', '1'], ['ge', '0'], ['list', '0']]",tele-fuckin-vangelist
TEMPORARILY,5,"['tem', 'po', 'rar', 'i', 'ly']","[['tem', '2'], ['po', '0'], ['rar', '1'], ['i', '0'], ['ly', '0']]",tempo-fuckin-rarily
TENSIOMETER,5,"['ten', 'si', 'om', 'e', 'ter']","[['ten', '2'], ['si', '0'], ['om', '1'], ['e', '0'], ['ter', '0']]",tensi-fuckin-ometer
TERMINOLOGY,5,"['ter', 'mi', 'nol', 'o', 'gy']","[['ter', '2'], ['mi', '0'], ['nol', '1'], ['o', '0'], ['gy', '0']]",termi-fuckin-nology
TERRITORIAL,5,"['ter', 'ri', 'to', 'ri', 'al']","[['ter', '2'], ['ri', '0'], ['to', '1'], ['ri', '0'], ['al', '0']]",terri-fuckin-torial
TESTAMENTARY,5,"['tes', 'ta', 'men', 'ta', 'ry']","[['tes', '2'], ['ta', '0'], ['men', '1'], ['ta', '0'], ['ry', '0']]",testa-fuckin-mentary
TESTIMONIAL,5,"['tes', 'ti', 'mo', 'ni', 'al']","[['tes', '2'], ['ti', '0'], ['mo', '1'], ['ni', '0'], ['al', '0']]",testi-fuckin-monial
THEATRICALLY,5,"['the', 'at', 'ri', 'cal', 'ly']","[['the', '0'], ['at', '1'], ['ri', '0'], ['cal', '0'], ['ly', '0']]",the-fuckin-atrically
THEOLOGICAL,5,"['the', 'o', 'log', 'i', 'cal']","[['the', '2'], ['o', '0'], ['log', '1'], ['i', '0'], ['cal', '0']]",theo-fuckin-logical
THEORETICAL,5,"['the', 'o', 'ret', 'i', 'cal']","[['the', '2'], ['o', '0'], ['ret', '1'], ['i', '0'], ['cal', '0']]",theo-fuckin-retical
THEORETICIAN,5,"['the', 'o', 're', 'ti', 'cian']","[['the', '2'], ['o', '0'], ['re', '0'], ['ti', '1'], ['cian', '0']]",theore-fuckin-tician
ABBREVIATED,5,"['ab', 'bre', 'vi', 'at', 'ed']","[['ab', '0'], ['bre', '1'], ['vi', '0'], ['at', '2'], ['ed', '0']]",ab-fuckin-breviated
ABBREVIATING,5,"['ab', 'bre', 'vi', 'at', 'ing']","[['ab', '0'], ['bre', '1'], ['vi', '0'], ['at', '2'], ['ing', '0']]",ab-fuckin-breviating
ABBREVIATION,5,"['ab', 'bre', 'vi', 'a', 'tion']","[['ab', '0'], ['bre', '2'], ['vi', '0'], ['a', '1'], ['tion', '0']]",abbrevi-fuckin-ation
ABBREVIATIONS,5,"['ab', 'bre', 'vi', 'a', 'tions']","[['ab', '0'], ['bre', '2'], ['vi', '0'], ['a', '1'], ['tions', '0']]",abbrevi-fuckin-ations
ABERRATIONAL,5,"['ab', 'er', 'ra', 'tion', 'al']","[['ab', '2'], ['er', '0'], ['ra', '1'], ['tion', '0'], ['al', '0']]",aber-fuckin-rational
ABNORMALITIES,5,"['ab', 'nor', 'mal', 'i', 'ties']","[['ab', '2'], ['nor', '0'], ['mal', '1'], ['i', '0'], ['ties', '0']]",abnor-fuckin-malities
ABNORMALITY,5,"['ab', 'nor', 'mal', 'i', 'ty']","[['ab', '2'], ['nor', '0'], ['mal', '1'], ['i', '0'], ['ty', '0']]",abnor-fuckin-mality
ABOLITIONIST,5,"['ab', 'o', 'li', 'tion', 'ist']","[['ab', '2'], ['o', '0'], ['li', '1'], ['tion', '0'], ['ist', '0']]",abo-fuckin-litionist
ABOMINABLE,5,"['a', 'bom', 'i', 'na', 'ble']","[['a', '0'], ['bom', '1'], ['i', '0'], ['na', '0'], ['ble', '0']]",a-fuckin-bominable
ABOMINATION,5,"['a', 'bom', 'i', 'na', 'tion']","[['a', '0'], ['bom', '2'], ['i', '0'], ['na', '1'], ['tion', '0']]",abomi-fuckin-nation
ABORIGINAL,5,"['ab', 'o', 'rig', 'i', 'nal']","[['ab', '2'], ['o', '0'], ['rig', '1'], ['i', '0'], ['nal', '0']]",abo-fuckin-riginal
ABORIGINE,5,"['ab', 'o', 'rig', 'i', 'ne']","[['ab', '2'], ['o', '0'], ['rig', '1'], ['i', '0'], ['ne', '0']]",abo-fuckin-rigine
ABORIGINES,5,"['ab', 'o', 'rig', 'i', 'nes']","[['ab', '2'], ['o', '0'], ['rig', '1'], ['i', '0'], ['nes', '0']]",abo-fuckin-rigines
ABORTIFACIENT,5,"['a', 'bor', 'ti', 'fa', 'cient']","[['a', '0'], ['bor', '2'], ['ti', '0'], ['fa', '1'], ['cient', '0']]",aborti-fuckin-facient
ABRACADABRA,5,"['ab', 'ra', 'ca', 'dab', 'ra']","[['ab', '2'], ['ra', '0'], ['ca', '0'], ['dab', '1'], ['ra', '0']]",abraca-fuckin-dabra
ACADEMIA,5,"['ac', 'a', 'de', 'mi', 'a']","[['ac', '2'], ['a', '0'], ['de', '1'], ['mi', '0'], ['a', '0']]",aca-fuckin-demia
ACADEMICIAN,5,"['ac', 'a', 'de', 'mi', 'cian']","[['ac', '2'], ['a', '0'], ['de', '0'], ['mi', '1'], ['cian', '0']]",acade-fuckin-mician
ACCELERATED,5,"['ac', 'cel', 'er', 'at', 'ed']","[['ac', '0'], ['cel', '1'], ['er', '0'], ['at', '2'], ['ed', '0']]",ac-fuckin-celerated
ACCELERATING,5,"['ac', 'cel', 'er', 'at', 'ing']","[['ac', '0'], ['cel', '1'], ['er', '0'], ['at', '2'], ['ing', '0']]",ac-fuckin-celerating
ACCELERATION,5,"['ac', 'cel', 'er', 'a', 'tion']","[['ac', '2'], ['cel', '2'], ['er', '0'], ['a', '1'], ['tion', '0']]",acceler-fuckin-ation
ACCELERATOR,5,"['ac', 'cel', 'er', 'a', 'tor']","[['ac', '0'], ['cel', '1'], ['er', '0'], ['a', '2'], ['tor', '0']]",ac-fuckin-celerator
ACCENTUATED,5,"['ac', 'cen', 'tu', 'at', 'ed']","[['ac', '0'], ['cen', '1'], ['tu', '0'], ['at', '2'], ['ed', '0']]",ac-fuckin-centuated
ACCENTUATING,5,"['ac', 'cen', 'tu', 'at', 'ing']","[['ac', '0'], ['cen', '1'], ['tu', '0'], ['at', '2'], ['ing', '0']]",ac-fuckin-centuating
ACCIDENTALLY,5,"['ac', 'ci', 'den', 'tal', 'ly']","[['ac', '2'], ['ci', '0'], ['den', '1'], ['tal', '0'], ['ly', '0']]",acci-fuckin-dentally
ACCOMMODATED,5,"['ac', 'com', 'mo', 'dat', 'ed']","[['ac', '0'], ['com', '1'], ['mo', '0'], ['dat', '2'], ['ed', '0']]",ac-fuckin-commodated
ACCOMMODATING,5,"['ac', 'com', 'mo', 'dat', 'ing']","[['ac', '0'], ['com', '1'], ['mo', '0'], ['dat', '2'], ['ing', '0']]",ac-fuckin-commodating
ACCOMMODATION,5,"['ac', 'com', 'mo', 'da', 'tion']","[['ac', '0'], ['com', '2'], ['mo', '0'], ['da', '1'], ['tion', '0']]",accommo-fuckin-dation
ACCOMMODATIONS,5,"['ac', 'com', 'mo', 'da', 'tions']","[['ac', '0'], ['com', '2'], ['mo', '0'], ['da', '1'], ['tions', '0']]",accommo-fuckin-dations
ACCOMMODATIVE,5,"['ac', 'com', 'mo', 'da', 'tive']","[['ac', '0'], ['com', '1'], ['mo', '0'], ['da', '2'], ['tive', '0']]",ac-fuckin-commodative
ACCOMPANYING,5,"['ac', 'com', 'pa', 'ny', 'ing']","[['ac', '0'], ['com', '1'], ['pa', '0'], ['ny', '0'], ['ing', '0']]",ac-fuckin-companying
ACCREDITATION,5,"['ac', 'cred', 'i', 'ta', 'tion']","[['ac', '0'], ['cred', '2'], ['i', '0'], ['ta', '1'], ['tion', '0']]",accredi-fuckin-tation
ACCUMULATED,5,"['ac', 'cu', 'mu', 'lat', 'ed']","[['ac', '0'], ['cu', '1'], ['mu', '0'], ['lat', '2'], ['ed', '0']]",ac-fuckin-cumulated
ACCUMULATING,5,"['ac', 'cu', 'mu', 'lat', 'ing']","[['ac', '0'], ['cu', '1'], ['mu', '0'], ['lat', '2'], ['ing', '0']]",ac-fuckin-cumulating
ACCUMULATION,5,"['ac', 'cu', 'mu', 'la', 'tion']","[['ac', '0'], ['cu', '2'], ['mu', '0'], ['la', '1'], ['tion', '0']]",accumu-fuckin-lation
ACCUMULATIVE,5,"['ac', 'cu', 'mu', 'la', 'tive']","[['ac', '0'], ['cu', '1'], ['mu', '0'], ['la', '2'], ['tive', '0']]",ac-fuckin-cumulative
ACCUMULATOR,5,"['ac', 'cu', 'mu', 'la', 'tor']","[['ac', '0'], ['cu', '1'], ['mu', '0'], ['la', '2'], ['tor', '0']]",ac-fuckin-cumulator
ACCUSATORY,5,"['ac', 'cu', 'sa', 'to', 'ry']","[['ac', '0'], ['cu', '1'], ['sa', '0'], ['to', '2'], ['ry', '0']]",ac-fuckin-cusatory
ACETYLCHOLINE,5,"['a', 'ce', 'tyl', 'cho', 'line']","[['a', '0'], ['ce', '2'], ['tyl', '0'], ['cho', '1'], ['line', '0']]",acetyl-fuckin-choline
ACKNOWLEDGEABLE,5,"['ac', 'knowl', 'edge', 'a', 'ble']","[['ac', '0'], ['knowl', '1'], ['edge', '0'], ['a', '0'], ['ble', '0']]",ac-fuckin-knowledgeable
ACRIMONIOUS,5,"['ac', 'ri', 'mo', 'ni', 'ous']","[['ac', '2'], ['ri', '0'], ['mo', '1'], ['ni', '0'], ['ous', '0']]",acri-fuckin-monious
ACTUALITY,5,"['ac', 'tu', 'al', 'i', 'ty']","[['ac', '2'], ['tu', '0'], ['al', '1'], ['i', '0'], ['ty', '0']]",actu-fuckin-ality
ACTUARIAL,5,"['ac', 'tu', 'ar', 'i', 'al']","[['ac', '2'], ['tu', '0'], ['ar', '1'], ['i', '0'], ['al', '0']]",actu-fuckin-arial
ADDITIONALLY,5,"['ad', 'di', 'tion', 'al', 'ly']","[['ad', '0'], ['di', '1'], ['tion', '0'], ['al', '0'], ['ly', '0']]",ad-fuckin-ditionally
ADJUDICATED,5,"['ad', 'ju', 'di', 'cat', 'ed']","[['ad', '0'], ['ju', '1'], ['di', '0'], ['cat', '2'], ['ed', '0']]",ad-fuckin-judicated
ADJUDICATING,5,"['ad', 'ju', 'di', 'cat', 'ing']","[['ad', '0'], ['ju', '1'], ['di', '0'], ['cat', '2'], ['ing', '0']]",ad-fuckin-judicating
ADJUDICATION,5,"['ad', 'ju', 'di', 'ca', 'tion']","[['ad', '0'], ['ju', '2'], ['di', '0'], ['ca', '1'], ['tion', '0']]",adjudi-fuckin-cation
ADMINISTERING,5,"['ad', 'min', 'is', 'ter', 'ing']","[['ad', '0'], ['min', '1'], ['is', '0'], ['ter', '0'], ['ing', '0']]",ad-fuckin-ministering
ADMINISTRATING,5,"['ad', 'min', 'is', 'trat', 'ing']","[['ad', '0'], ['min', '1'], ['is', '0'], ['trat', '2'], ['ing', '0']]",ad-fuckin-ministrating
ADMINISTRATION,5,"['ad', 'min', 'is', 'tra', 'tion']","[['ad', '0'], ['min', '2'], ['is', '0'], ['tra', '1'], ['tion', '0']]",adminis-fuckin-tration
ADMINISTRATIVE,5,"['ad', 'min', 'is', 'tra', 'tive']","[['ad', '0'], ['min', '1'], ['is', '0'], ['tra', '2'], ['tive', '0']]",ad-fuckin-ministrative
ADMINISTRATOR,5,"['ad', 'min', 'is', 'tra', 'tor']","[['ad', '0'], ['min', '1'], ['is', '0'], ['tra', '2'], ['tor', '0']]",ad-fuckin-ministrator
ADULTERATED,5,"['a', 'dul', 'ter', 'at', 'ed']","[['a', '0'], ['dul', '1'], ['ter', '0'], ['at', '2'], ['ed', '0']]",a-fuckin-dulterated
ADVERSARIAL,5,"['ad', 'ver', 'sar', 'i', 'al']","[['ad', '2'], ['ver', '0'], ['sar', '1'], ['i', '0'], ['al', '0']]",adver-fuckin-sarial
ADVERTORIAL,5,"['ad', 'ver', 'to', 'ri', 'al']","[['ad', '2'], ['ver', '0'], ['to', '1'], ['ri', '0'], ['al', '0']]",adver-fuckin-torial
AERODYNAMIC,5,"['aer', 'o', 'dy', 'nam', 'ic']","[['aer', '2'], ['o', '0'], ['dy', '0'], ['nam', '1'], ['ic', '0']]",aerody-fuckin-namic
AERODYNAMICS,5,"['aer', 'o', 'dy', 'nam', 'ics']","[['aer', '2'], ['o', '0'], ['dy', '0'], ['nam', '1'], ['ics', '0']]",aerody-fuckin-namics
AERONAUTICAL,5,"['aer', 'o', 'nau', 'ti', 'cal']","[['aer', '2'], ['o', '0'], ['nau', '1'], ['ti', '0'], ['cal', '0']]",aero-fuckin-nautical
AFFECTIONATELY,5,"['af', 'fec', 'tion', 'ate', 'ly']","[['af', '0'], ['fec', '1'], ['tion', '0'], ['ate', '0'], ['ly', '0']]",af-fuckin-fectionately
AFFILIATED,5,"['af', 'fil', 'i', 'at', 'ed']","[['af', '0'], ['fil', '1'], ['i', '0'], ['at', '2'], ['ed', '0']]",af-fuckin-filiated
AFFILIATING,5,"['af', 'fil', 'i', 'at', 'ing']","[['af', '0'], ['fil', '1'], ['i', '0'], ['at', '2'], ['ing', '0']]",af-fuckin-filiating
AFFILIATION,5,"['af', 'fil', 'i', 'a', 'tion']","[['af', '0'], ['fil', '2'], ['i', '0'], ['a', '1'], ['tion', '0']]",affili-fuckin-ation
AFFIRMATIVELY,5,"['af', 'firm', 'a', 'tive', 'ly']","[['af', '0'], ['firm', '1'], ['a', '0'], ['tive', '0'], ['ly', '0']]",af-fuckin-firmatively
AFICIONADO,5,"['a', 'fi', 'cio', 'na', 'do']","[['a', '0'], ['fi', '2'], ['cio', '0'], ['na', '1'], ['do', '2']]",aficio-fuckin-nado
AFICIONADOS,5,"['a', 'fi', 'cio', 'na', 'dos']","[['a', '0'], ['fi', '2'], ['cio', '0'], ['na', '1'], ['dos', '0']]",aficio-fuckin-nados
AGGLOMERATION,5,"['ag', 'glom', 'er', 'a', 'tion']","[['ag', '0'], ['glom', '2'], ['er', '0'], ['a', '1'], ['tion', '0']]",agglomer-fuckin-ation
AGGRESSIVITY,5,"['ag', 'gres', 'siv', 'i', 'ty']","[['ag', '0'], ['gres', '0'], ['siv', '1'], ['i', '0'], ['ty', '0']]",aggres-fuckin-sivity
AGRICULTURAL,5,"['ag', 'ri', 'cul', 'tur', 'al']","[['ag', '2'], ['ri', '0'], ['cul', '1'], ['tur', '0'], ['al', '0']]",agri-fuckin-cultural
ALEXANDRIA,5,"['Al', 'ex', 'an', 'dri', 'a']","[['Al', '2'], ['ex', '0'], ['an', '1'], ['dri', '0'], ['a', '0']]",Alex-fuckin-andria
ALIENATION,5,"['a', 'li', 'en', 'a', 'tion']","[['a', '2'], ['li', '0'], ['en', '0'], ['a', '1'], ['tion', '0']]",alien-fuckin-ation
ALIMENTARY,5,"['al', 'i', 'men', 'ta', 'ry']","[['al', '2'], ['i', '0'], ['men', '1'], ['ta', '0'], ['ry', '0']]",ali-fuckin-mentary
ALKALINITY,5,"['al', 'ka', 'lin', 'i', 'ty']","[['al', '2'], ['ka', '0'], ['lin', '1'], ['i', '0'], ['ty', '0']]",alka-fuckin-linity
ALLEGORICAL,5,"['al', 'le', 'gor', 'i', 'cal']","[['al', '2'], ['le', '0'], ['gor', '1'], ['i', '0'], ['cal', '0']]",alle-fuckin-gorical
ALLEVIATED,5,"['al', 'le', 'vi', 'at', 'ed']","[['al', '0'], ['le', '1'], ['vi', '0'], ['at', '2'], ['ed', '0']]",al-fuckin-leviated
ALLEVIATING,5,"['al', 'le', 'vi', 'at', 'ing']","[['al', '0'], ['le', '1'], ['vi', '0'], ['at', '2'], ['ing', '0']]",al-fuckin-leviating
ALLEVIATION,5,"['al', 'le', 'vi', 'a', 'tion']","[['al', '0'], ['le', '2'], ['vi', '0'], ['a', '1'], ['tion', '0']]",allevi-fuckin-ation
ALLITERATION,5,"['al', 'lit', 'er', 'a', 'tion']","[['al', '0'], ['lit', '1'], ['er', '0'], ['a', '2'], ['tion', '0']]",al-fuckin-literation
ALLITERATIVE,5,"['al', 'lit', 'er', 'a', 'tive']","[['al', '0'], ['lit', '1'], ['er', '0'], ['a', '0'], ['tive', '0']]",al-fuckin-literative
ALPHABETICAL,5,"['al', 'pha', 'bet', 'i', 'cal']","[['al', '2'], ['pha', '0'], ['bet', '1'], ['i', '0'], ['cal', '0']]",alpha-fuckin-betical
ALPHANUMERIC,5,"['al', 'pha', 'nu', 'mer', 'ic']","[['al', '2'], ['pha', '0'], ['nu', '0'], ['mer', '1'], ['ic', '0']]",alphanu-fuckin-meric
ALTERNATIVELY,5,"['al', 'ter', 'na', 'tive', 'ly']","[['al', '0'], ['ter', '1'], ['na', '0'], ['tive', '0'], ['ly', '0']]",al-fuckin-ternatively
AMALGAMATED,5,"['a', 'mal', 'ga', 'mat', 'ed']","[['a', '0'], ['mal', '1'], ['ga', '0'], ['mat', '2'], ['ed', '0']]",a-fuckin-malgamated
AMALGAMATION,5,"['a', 'mal', 'ga', 'ma', 'tion']","[['a', '0'], ['mal', '2'], ['ga', '0'], ['ma', '1'], ['tion', '0']]",amalga-fuckin-mation
AMAZONIAN,5,"['Am', 'a', 'zo', 'ni', 'an']","[['Am', '2'], ['a', '0'], ['zo', '1'], ['ni', '0'], ['an', '0']]",Ama-fuckin-zonian
AMBASSADORSHIP,5,"['am', 'bas', 'sa', 'dor', 'ship']","[['am', '0'], ['bas', '1'], ['sa', '0'], ['dor', '0'], ['ship', '2']]",am-fuckin-bassadorship
AMBIGUITIES,5,"['am', 'bi', 'gu', 'i', 'ties']","[['am', '0'], ['bi', '0'], ['gu', '1'], ['i', '0'], ['ties', '0']]",ambi-fuckin-guities
AMBIGUITY,5,"['am', 'bi', 'gu', 'i', 'ty']","[['am', '2'], ['bi', '0'], ['gu', '1'], ['i', '0'], ['ty', '0']]",ambi-fuckin-guity
AMELIORATION,5,"['a', 'mel', 'io', 'ra', 'tion']","[['a', '0'], ['mel', '2'], ['io', '0'], ['ra', '1'], ['tion', '0']]",amelio-fuckin-ration
AMERICANA,5,"['A', 'mer', 'i', 'ca', 'na']","[['A', '0'], ['mer', '2'], ['i', '0'], ['ca', '1'], ['na', '0']]",Ameri-fuckin-cana
AMERICANIZE,5,"['A', 'mer', 'i', 'can', 'ize']","[['A', '0'], ['mer', '1'], ['i', '0'], ['can', '0'], ['ize', '2']]",A-fuckin-mericanize
AMERICANIZED,5,"['A', 'mer', 'i', 'can', 'ized']","[['A', '0'], ['mer', '1'], ['i', '0'], ['can', '0'], ['ized', '2']]",A-fuckin-mericanized
AMERICANO,5,"['A', 'mer', 'i', 'can', 'o']","[['A', '0'], ['mer', '2'], ['i', '0'], ['can', '1'], ['o', '0']]",Ameri-fuckin-cano
AMERINDIAN,5,"['Am', 'er', 'in', 'di', 'an']","[['Am', '2'], ['er', '0'], ['in', '1'], ['di', '0'], ['an', '0']]",Amer-fuckin-indian
AMORTIZATION,5,"['am', 'or', 'ti', 'za', 'tion']","[['am', '2'], ['or', '0'], ['ti', '0'], ['za', '1'], ['tion', '0']]",amorti-fuckin-zation
AMPLIFICATION,5,"['am', 'pli', 'fi', 'ca', 'tion']","[['am', '2'], ['pli', '0'], ['fi', '0'], ['ca', '1'], ['tion', '0']]",amplifi-fuckin-cation
ANACHRONISTIC,5,"['a', 'nach', 'ro', 'nis', 'tic']","[['a', '0'], ['nach', '2'], ['ro', '0'], ['nis', '1'], ['tic', '0']]",anachro-fuckin-nistic
ANALYTICAL,5,"['an', 'a', 'lyt', 'i', 'cal']","[['an', '2'], ['a', '0'], ['lyt', '1'], ['i', '0'], ['cal', '0']]",ana-fuckin-lytical
ANATOLIA,5,"['An', 'a', 'to', 'li', 'a']","[['An', '2'], ['a', '0'], ['to', '1'], ['li', '0'], ['a', '0']]",Ana-fuckin-tolia
ANATOLIAN,5,"['An', 'a', 'to', 'li', 'an']","[['An', '2'], ['a', '0'], ['to', '1'], ['li', '0'], ['an', '0']]",Ana-fuckin-tolian
ANATOMICAL,5,"['an', 'a', 'tom', 'i', 'cal']","[['an', '2'], ['a', '0'], ['tom', '1'], ['i', '0'], ['cal', '0']]",ana-fuckin-tomical
ANECDOTALLY,5,"['an', 'ec', 'do', 'tal', 'ly']","[['an', '2'], ['ec', '0'], ['do', '1'], ['tal', '0'], ['ly', '0']]",anec-fuckin-dotally
ANEMOMETER,5,"['an', 'e', 'mom', 'e', 'ter']","[['an', '2'], ['e', '0'], ['mom', '1'], ['e', '0'], ['ter', '0']]",ane-fuckin-mometer
ANENCEPHALIC,5,"['an', 'en', 'ce', 'phal', 'ic']","[['an', '0'], ['en', '2'], ['ce', '0'], ['phal', '1'], ['ic', '0']]",anence-fuckin-phalic
ANENCEPHALY,5,"['an', 'en', 'ceph', 'a', 'ly']","[['an', '0'], ['en', '0'], ['ceph', '1'], ['a', '0'], ['ly', '0']]",anen-fuckin-cephaly
ANGIOTENSIN,5,"['an', 'gi', 'o', 'ten', 'sin']","[['an', '2'], ['gi', '0'], ['o', '0'], ['ten', '1'], ['sin', '0']]",angio-fuckin-tensin
ANIMOSITIES,5,"['an', 'i', 'mos', 'i', 'ties']","[['an', '2'], ['i', '0'], ['mos', '1'], ['i', '0'], ['ties', '0']]",ani-fuckin-mosities
ANIMOSITY,5,"['an', 'i', 'mos', 'i', 'ty']","[['an', '2'], ['i', '0'], ['mos', '1'], ['i', '0'], ['ty', '0']]",ani-fuckin-mosity
ANNIHILATED,5,"['an', 'ni', 'hi', 'lat', 'ed']","[['an', '0'], ['ni', '1'], ['hi', '0'], ['lat', '2'], ['ed', '0']]",an-fuckin-nihilated
ANNIHILATION,5,"['an', 'ni', 'hi', 'la', 'tion']","[['an', '0'], ['ni', '2'], ['hi', '0'], ['la', '1'], ['tion', '0']]",annihi-fuckin-lation
ANNIVERSARIES,5,"['an', 'ni', 'ver', 'sa', 'ries']","[['an', '2'], ['ni', '0'], ['ver', '1'], ['sa', '0'], ['ries', '0']]",anni-fuckin-versaries
ANNIVERSARY,5,"['an', 'ni', 'ver', 'sa', 'ry']","[['an', '2'], ['ni', '0'], ['ver', '1'], ['sa', '0'], ['ry', '0']]",anni-fuckin-versary
ANONYMITY,5,"['an', 'o', 'nym', 'i', 'ty']","[['an', '2'], ['o', '0'], ['nym', '1'], ['i', '0'], ['ty', '0']]",ano-fuckin-nymity
ANONYMOUSLY,5,"['a', 'non', 'y', 'mous', 'ly']","[['a', '0'], ['non', '1'], ['y', '0'], ['mous', '0'], ['ly', '0']]",a-fuckin-nonymously
ANOREXIA,5,"['an', 'o', 'rex', 'i', 'a']","[['an', '2'], ['o', '0'], ['rex', '1'], ['i', '0'], ['a', '0']]",ano-fuckin-rexia
ANTAGONISTIC,5,"['an', 'tag', 'o', 'nis', 'tic']","[['an', '0'], ['tag', '2'], ['o', '0'], ['nis', '1'], ['tic', '0']]",antago-fuckin-nistic
ANTAGONIZING,5,"['an', 'tag', 'o', 'niz', 'ing']","[['an', '0'], ['tag', '1'], ['o', '0'], ['niz', '2'], ['ing', '0']]",an-fuckin-tagonizing
ANTHROPOCENTRIC,5,"['an', 'thro', 'po', 'cen', 'tric']","[['an', '2'], ['thro', '0'], ['po', '0'], ['cen', '1'], ['tric', '0']]",anthropo-fuckin-centric
ANTHROPOLOGIST,5,"['an', 'thro', 'pol', 'o', 'gist']","[['an', '2'], ['thro', '0'], ['pol', '1'], ['o', '0'], ['gist', '0']]",anthro-fuckin-pologist
ANTHROPOLOGY,5,"['an', 'thro', 'pol', 'o', 'gy']","[['an', '2'], ['thro', '0'], ['pol', '1'], ['o', '0'], ['gy', '0']]",anthro-fuckin-pology
ANTHROPOMORPHIC,5,"['an', 'thro', 'po', 'mor', 'phic']","[['an', '2'], ['thro', '0'], ['po', '0'], ['mor', '1'], ['phic', '0']]",anthropo-fuckin-morphic
ANTIBIOTIC,5,"['an', 'ti', 'bi', 'ot', 'ic']","[['an', '2'], ['ti', '0'], ['bi', '0'], ['ot', '1'], ['ic', '0']]",antibi-fuckin-otic
ANTIBIOTICS,5,"['an', 'ti', 'bi', 'ot', 'ics']","[['an', '2'], ['ti', '0'], ['bi', '0'], ['ot', '1'], ['ics', '0']]",antibi-fuckin-otics
ANTICIPATED,5,"['an', 'tic', 'i', 'pat', 'ed']","[['an', '0'], ['tic', '1'], ['i', '0'], ['pat', '2'], ['ed', '0']]",an-fuckin-ticipated
ANTICIPATING,5,"['an', 'tic', 'i', 'pat', 'ing']","[['an', '0'], ['tic', '1'], ['i', '0'], ['pat', '2'], ['ing', '0']]",an-fuckin-ticipating
ANTICIPATION,5,"['an', 'tic', 'i', 'pa', 'tion']","[['an', '0'], ['tic', '2'], ['i', '0'], ['pa', '1'], ['tion', '0']]",antici-fuckin-pation
ANTICLIMACTIC,5,"['an', 'ti', 'cli', 'mac', 'tic']","[['an', '2'], ['ti', '0'], ['cli', '0'], ['mac', '1'], ['tic', '0']]",anticli-fuckin-mactic
ANTICOMMUNIST,5,"['an', 'ti', 'com', 'mu', 'nist']","[['an', '2'], ['ti', '0'], ['com', '1'], ['mu', '0'], ['nist', '0']]",anti-fuckin-communist
ANTICORRUPTION,5,"['an', 'ti', 'cor', 'rup', 'tion']","[['an', '2'], ['ti', '2'], ['cor', '0'], ['rup', '1'], ['tion', '0']]",anticor-fuckin-ruption
ANTIDEPRESSANT,5,"['an', 'ti', 'de', 'pres', 'sant']","[['an', '2'], ['ti', '0'], ['de', '0'], ['pres', '1'], ['sant', '0']]",antide-fuckin-pressant
ANTIGOVERNMENT,5,"['an', 'ti', 'gov', 'ern', 'ment']","[['an', '2'], ['ti', '0'], ['gov', '1'], ['ern', '0'], ['ment', '0']]",anti-fuckin-government
ANTIHISTAMINE,5,"['an', 'ti', 'his', 'ta', 'mine']","[['an', '2'], ['ti', '0'], ['his', '1'], ['ta', '0'], ['mine', '0']]",anti-fuckin-histamine
ANTIOXIDANT,5,"['an', 'ti', 'ox', 'i', 'dant']","[['an', '2'], ['ti', '0'], ['ox', '1'], ['i', '0'], ['dant', '0']]",anti-fuckin-oxidant
ANTIREFORMER,5,"['an', 'ti', 're', 'form', 'er']","[['an', '2'], ['ti', '0'], ['re', '0'], ['form', '1'], ['er', '0']]",antire-fuckin-former
ANTISUBMARINE,5,"['an', 'ti', 'sub', 'ma', 'rine']","[['an', '2'], ['ti', '0'], ['sub', '1'], ['ma', '0'], ['rine', '2']]",anti-fuckin-submarine
ANTITAKEOVER,5,"['an', 'ti', 'take', 'o', 'ver']","[['an', '2'], ['ti', '0'], ['take', '1'], ['o', '2'], ['ver', '0']]",anti-fuckin-takeover
ANTITHETICAL,5,"['an', 'ti', 'thet', 'i', 'cal']","[['an', '2'], ['ti', '0'], ['thet', '1'], ['i', '0'], ['cal', '0']]",anti-fuckin-thetical
APHRODISIAC,5,"['aph', 'ro', 'dis', 'i', 'ac']","[['aph', '2'], ['ro', '0'], ['dis', '1'], ['i', '0'], ['ac', '0']]",aphro-fuckin-disiac
APOCALYPTIC,5,"['a', 'poc', 'a', 'lyp', 'tic']","[['a', '0'], ['poc', '2'], ['a', '0'], ['lyp', '1'], ['tic', '0']]",apoca-fuckin-lyptic
APOLITICAL,5,"['a', 'po', 'lit', 'i', 'cal']","[['a', '2'], ['po', '0'], ['lit', '1'], ['i', '0'], ['cal', '0']]",apo-fuckin-litical
