word,num_syllables,syllables,stress_pattern
RECYCLER,3,"['re', 'cy', 'cler']","[['re', '0'], ['cy', '1'], ['cler', '0']]"
RED,1,['red'],"[['red', '1']]"
REDACT,2,"['re', 'dact']","[['re', '0'], ['dact', '1']]"
REDBIRD,2,"['red', 'bird']","[['red', '1'], ['bird', '2']]"
REDBUD,2,"['red', 'bud']","[['red', '1'], ['bud', '2']]"
REDCOAT,2,"['red', 'coat']","[['red', '1'], ['coat', '2']]"
REDD,1,['redd'],"[['redd', '1']]"
REDDEN,2,"['red', 'den']","[['red', '1'], ['den', '0']]"
REDDER,2,"['red', 'der']","[['red', '1'], ['der', '0']]"
REDDEST,2,"['red', 'dest']","[['red', '1'], ['dest', '0']]"
REDDING,2,"['red', 'ding']","[['red', '1'], ['ding', '0']]"
REDDISH,2,"['red', 'dish']","[['red', '1'], ['dish', '0']]"
REDECORATE,4,"['re', 'dec', 'o', 'rate']","[['re', '0'], ['dec', '1'], ['o', '0'], ['rate', '2']]"
REDECORATED,5,"['re', 'dec', 'o', 'rat', 'ed']","[['re', '0'], ['dec', '1'], ['o', '0'], ['rat', '2'], ['ed', '0']]"
REDECORATING,5,"['re', 'dec', 'o', 'rat', 'ing']","[['re', '0'], ['dec', '1'], ['o', '0'], ['rat', '2'], ['ing', '0']]"
REDECORATION,5,"['re', 'dec', 'o', 'ra', 'tion']","[['re', '2'], ['dec', '0'], ['o', '0'], ['ra', '1'], ['tion', '0']]"
REDEDICATE,4,"['re', 'ded', 'i', 'cate']","[['re', '2'], ['ded', '1'], ['i', '0'], ['cate', '2']]"
REDEDICATION,5,"['re', 'ded', 'i', 'ca', 'tion']","[['re', '0'], ['ded', '2'], ['i', '0'], ['ca', '1'], ['tion', '0']]"
REDEEM,2,"['re', 'deem']","[['re', '0'], ['deem', '1']]"
REDEEMABLE,4,"['re', 'deem', 'a', 'ble']","[['re', '0'], ['deem', '1'], ['a', '0'], ['ble', '0']]"
REDEEMING,3,"['re', 'deem', 'ing']","[['re', '0'], ['deem', '1'], ['ing', '0']]"
REDEFINE,3,"['re', 'de', 'fine']","[['re', '0'], ['de', '0'], ['fine', '1']]"
REDEFINED,3,"['re', 'de', 'fined']","[['re', '0'], ['de', '0'], ['fined', '1']]"
REDEFINING,4,"['re', 'de', 'fin', 'ing']","[['re', '0'], ['de', '0'], ['fin', '1'], ['ing', '0']]"
REDEFINITION,5,"['re', 'def', 'i', 'ni', 'tion']","[['re', '0'], ['def', '2'], ['i', '0'], ['ni', '1'], ['tion', '0']]"
REDEMPTION,3,"['re', 'demp', 'tion']","[['re', '0'], ['demp', '1'], ['tion', '0']]"
REDEMPTIVE,3,"['re', 'demp', 'tive']","[['re', '0'], ['demp', '1'], ['tive', '0']]"
REDEPLOY,3,"['re', 'de', 'ploy']","[['re', '2'], ['de', '0'], ['ploy', '1']]"
REDEPLOYMENT,4,"['re', 'de', 'ploy', 'ment']","[['re', '2'], ['de', '0'], ['ploy', '1'], ['ment', '0']]"
REDESIGN,3,"['re', 'de', 'sign']","[['re', '2'], ['de', '0'], ['sign', '1']]"
REDEVELOP,4,"['re', 'de', 'vel', 'op']","[['re', '0'], ['de', '0'], ['vel', '1'], ['op', '0']]"
REDEVELOPMENT,5,"['re', 'de', 'vel', 'op', 'ment']","[['re', '2'], ['de', '0'], ['vel', '1'], ['op', '0'], ['ment', '0']]"
REDFIELD,2,"['Red', 'field']","[['Red', '1'], ['field', '2']]"
REDFISH,2,"['red', 'fish']","[['red', '1'], ['fish', '2']]"
REDHANDED,3,"['red', 'hand', 'ed']","[['red', '1'], ['hand', '2'], ['ed', '0']]"
REDHEAD,2,"['red', 'head']","[['red', '1'], ['head', '2']]"
REDHEADED,3,"['red', 'head', 'ed']","[['red', '1'], ['head', '2'], ['ed', '0']]"
REDID,2,"['re', 'did']","[['re', '0'], ['did', '1']]"
REDIFFUSION,4,"['re', 'dif', 'fu', 'sion']","[['re', '0'], ['dif', '0'], ['fu', '1'], ['sion', '0']]"
REDING,2,"['red', 'ing']","[['red', '1'], ['ing', '0']]"
REDIRECT,3,"['re', 'di', 'rect']","[['re', '2'], ['di', '0'], ['rect', '1']]"
REDIRECTION,4,"['re', 'di', 'rec', 'tion']","[['re', '2'], ['di', '0'], ['rec', '1'], ['tion', '0']]"
REDISCOVER,4,"['re', 'dis', 'cov', 'er']","[['re', '0'], ['dis', '0'], ['cov', '1'], ['er', '0']]"
REDISCOVERED,4,"['re', 'dis', 'cov', 'ered']","[['re', '0'], ['dis', '0'], ['cov', '1'], ['ered', '0']]"
REDISCOVERING,5,"['re', 'dis', 'cov', 'er', 'ing']","[['re', '0'], ['dis', '0'], ['cov', '1'], ['er', '0'], ['ing', '0']]"
REDISPLAY,3,"['re', 'dis', 'play']","[['re', '0'], ['dis', '0'], ['play', '1']]"
REDISTRIBUTE,4,"['re', 'dis', 'trib', 'ute']","[['re', '2'], ['dis', '0'], ['trib', '1'], ['ute', '0']]"
REDISTRIBUTED,5,"['re', 'dis', 'trib', 'ut', 'ed']","[['re', '2'], ['dis', '0'], ['trib', '1'], ['ut', '0'], ['ed', '0']]"
REDISTRIBUTING,5,"['re', 'dis', 'trib', 'ut', 'ing']","[['re', '2'], ['dis', '0'], ['trib', '1'], ['ut', '0'], ['ing', '0']]"
REDISTRIBUTION,5,"['re', 'dis', 'tri', 'bu', 'tion']","[['re', '2'], ['dis', '0'], ['tri', '0'], ['bu', '1'], ['tion', '0']]"
REDISTRIBUTIVE,5,"['re', 'dis', 'trib', 'u', 'tive']","[['re', '0'], ['dis', '0'], ['trib', '1'], ['u', '0'], ['tive', '0']]"
REDLINING,3,"['red', 'lin', 'ing']","[['red', '1'], ['lin', '2'], ['ing', '0']]"
REDNECK,2,"['red', 'neck']","[['red', '1'], ['neck', '2']]"
REDNESS,2,"['red', 'ness']","[['red', '1'], ['ness', '0']]"
REDO,2,"['re', 'do']","[['re', '0'], ['do', '1']]"
REDOING,3,"['re', 'do', 'ing']","[['re', '0'], ['do', '1'], ['ing', '0']]"
REDONE,2,"['re', 'done']","[['re', '0'], ['done', '1']]"
REDOUBLE,3,"['re', 'dou', 'ble']","[['re', '0'], ['dou', '1'], ['ble', '0']]"
REDOUBLED,3,"['re', 'dou', 'bled']","[['re', '0'], ['dou', '1'], ['bled', '0']]"
REDOUBT,2,"['re', 'doubt']","[['re', '0'], ['doubt', '1']]"
REDOUBTABLE,4,"['re', 'doubt', 'a', 'ble']","[['re', '0'], ['doubt', '1'], ['a', '0'], ['ble', '0']]"
REDOUND,2,"['re', 'dound']","[['re', '0'], ['dound', '1']]"
REDPOLL,2,"['red', 'poll']","[['red', '1'], ['poll', '2']]"
REDRAFT,2,"['re', 'draft']","[['re', '0'], ['draft', '1']]"
REDRAW,2,"['re', 'draw']","[['re', '0'], ['draw', '1']]"
REDRAWING,3,"['re', 'draw', 'ing']","[['re', '0'], ['draw', '1'], ['ing', '0']]"
REDRAWN,2,"['re', 'drawn']","[['re', '0'], ['drawn', '1']]"
REDRESS,2,"['re', 'dress']","[['re', '0'], ['dress', '1']]"
REDS,1,['reds'],"[['reds', '1']]"
REDSKIN,2,"['red', 'skin']","[['red', '1'], ['skin', '2']]"
REDUCE,2,"['re', 'duce']","[['re', '0'], ['duce', '1']]"
REDUCED,2,"['re', 'duced']","[['re', '0'], ['duced', '1']]"
REDUCIBLE,4,"['re', 'duc', 'i', 'ble']","[['re', '0'], ['duc', '1'], ['i', '0'], ['ble', '0']]"
REDUCING,3,"['re', 'duc', 'ing']","[['re', '0'], ['duc', '1'], ['ing', '0']]"
REDUCTION,3,"['re', 'duc', 'tion']","[['re', '0'], ['duc', '1'], ['tion', '0']]"
REDUNDANCIES,4,"['re', 'dun', 'dan', 'cies']","[['re', '0'], ['dun', '1'], ['dan', '0'], ['cies', '0']]"
REDUNDANCY,4,"['re', 'dun', 'dan', 'cy']","[['re', '0'], ['dun', '1'], ['dan', '0'], ['cy', '0']]"
REDUNDANT,3,"['re', 'dun', 'dant']","[['re', '0'], ['dun', '1'], ['dant', '0']]"
REDWOOD,2,"['red', 'wood']","[['red', '1'], ['wood', '2']]"
REE,1,['ree'],"[['ree', '1']]"
REEBOK,2,"['ree', 'bok']","[['ree', '1'], ['bok', '0']]"
REECE,1,['Reece'],"[['Reece', '1']]"
REED,1,['reed'],"[['reed', '1']]"
REEDUCATE,4,"['re', 'ed', 'u', 'cate']","[['re', '0'], ['ed', '1'], ['u', '0'], ['cate', '2']]"
REEDY,2,"['reed', 'y']","[['reed', '1'], ['y', '0']]"
REEF,1,['reef'],"[['reef', '1']]"
REEFS,1,['reefs'],"[['reefs', '1']]"
REEK,1,['reek'],"[['reek', '1']]"
REEKS,1,['reeks'],"[['reeks', '1']]"
REEL,1,['reel'],"[['reel', '1']]"
REELECT,3,"['re', 'e', 'lect']","[['re', '0'], ['e', '0'], ['lect', '1']]"
REELECTION,4,"['re', 'e', 'lec', 'tion']","[['re', '0'], ['e', '0'], ['lec', '1'], ['tion', '0']]"
REELED,1,['reeled'],"[['reeled', '1']]"
REELS,1,['reels'],"[['reels', '1']]"
REEMERGE,3,"['re', 'e', 'merge']","[['re', '0'], ['e', '0'], ['merge', '1']]"
REEMERGED,3,"['re', 'e', 'merged']","[['re', '0'], ['e', '0'], ['merged', '1']]"
REEMERGENCE,4,"['re', 'e', 'mer', 'gence']","[['re', '0'], ['e', '0'], ['mer', '1'], ['gence', '0']]"
REEMPHASIZE,4,"['re', 'em', 'pha', 'size']","[['re', '0'], ['em', '1'], ['pha', '0'], ['size', '2']]"
REEMPLOYMENT,4,"['re', 'em', 'ploy', 'ment']","[['re', '0'], ['em', '0'], ['ploy', '1'], ['ment', '0']]"
REENACT,3,"['re', 'en', 'act']","[['re', '0'], ['en', '0'], ['act', '1']]"
REENACTMENT,4,"['re', 'en', 'act', 'ment']","[['re', '0'], ['en', '0'], ['act', '1'], ['ment', '0']]"
REENGINEER,4,"['re', 'en', 'gi', 'neer']","[['re', '0'], ['en', '2'], ['gi', '0'], ['neer', '1']]"
REENTER,3,"['re', 'en', 'ter']","[['re', '0'], ['en', '1'], ['ter', '0']]"
REENTERING,4,"['re', 'en', 'ter', 'ing']","[['re', '0'], ['en', '1'], ['ter', '0'], ['ing', '0']]"
REENTRY,3,"['re', 'en', 'try']","[['re', '0'], ['en', '1'], ['try', '0']]"
REES,1,['Rees'],"[['Rees', '1']]"
REESE,1,['Reese'],"[['Reese', '1']]"
REESTABLISH,4,"['re', 'es', 'tab', 'lish']","[['re', '0'], ['es', '0'], ['tab', '1'], ['lish', '0']]"
REEVALUATE,5,"['re', 'e', 'val', 'u', 'ate']","[['re', '2'], ['e', '0'], ['val', '1'], ['u', '0'], ['ate', '2']]"
REEVALUATED,6,"['re', 'e', 'val', 'u', 'at', 'ed']","[['re', '0'], ['e', '0'], ['val', '1'], ['u', '0'], ['at', '2'], ['ed', '0']]"
REEVALUATING,6,"['re', 'e', 'val', 'u', 'at', 'ing']","[['re', '0'], ['e', '0'], ['val', '1'], ['u', '0'], ['at', '2'], ['ing', '0']]"
REEVALUATION,6,"['re', 'e', 'val', 'u', 'a', 'tion']","[['re', '0'], ['e', '0'], ['val', '2'], ['u', '0'], ['a', '1'], ['tion', '0']]"
REEVE,1,['reeve'],"[['reeve', '1']]"
REEXAMINATION,6,"['re', 'ex', 'am', 'i', 'na', 'tion']","[['re', '0'], ['ex', '0'], ['am', '2'], ['i', '0'], ['na', '1'], ['tion', '0']]"
REEXAMINE,4,"['re', 'ex', 'am', 'ine']","[['re', '0'], ['ex', '0'], ['am', '1'], ['ine', '0']]"
REEXAMINED,4,"['re', 'ex', 'am', 'ined']","[['re', '0'], ['ex', '0'], ['am', '1'], ['ined', '0']]"
REEXAMINING,5,"['re', 'ex', 'am', 'in', 'ing']","[['re', '0'], ['ex', '0'], ['am', '1'], ['in', '0'], ['ing', '0']]"
REEXPORT,3,"['re', 'ex', 'port']","[['re', '0'], ['ex', '1'], ['port', '2']]"
REF,1,['ref'],"[['ref', '1']]"
REFER,2,"['re', 'fer']","[['re', '0'], ['fer', '1']]"
REFEREE,3,"['ref', 'er', 'ee']","[['ref', '2'], ['er', '0'], ['ee', '1']]"
REFERENCE,3,"['ref', 'er', 'ence']","[['ref', '1'], ['er', '0'], ['ence', '0']]"
REFERENCED,3,"['ref', 'er', 'enced']","[['ref', '1'], ['er', '0'], ['enced', '0']]"
REFERENCING,4,"['ref', 'er', 'enc', 'ing']","[['ref', '1'], ['er', '0'], ['enc', '0'], ['ing', '0']]"
REFERENDA,4,"['ref', 'er', 'en', 'da']","[['ref', '2'], ['er', '0'], ['en', '1'], ['da', '0']]"
REFERENDUM,4,"['ref', 'er', 'en', 'dum']","[['ref', '2'], ['er', '0'], ['en', '1'], ['dum', '0']]"
REFERENDUMS,4,"['ref', 'er', 'en', 'dums']","[['ref', '2'], ['er', '0'], ['en', '1'], ['dums', '0']]"
REFERRAL,3,"['re', 'fer', 'ral']","[['re', '0'], ['fer', '1'], ['ral', '0']]"
REFERRED,2,"['re', 'ferred']","[['re', '0'], ['ferred', '1']]"
REFERRING,3,"['re', 'fer', 'ring']","[['re', '0'], ['fer', '1'], ['ring', '0']]"
REFILL,2,"['re', 'fill']","[['re', '1'], ['fill', '0']]"
REFINANCE,3,"['re', 'fi', 'nance']","[['re', '2'], ['fi', '0'], ['nance', '1']]"
REFINANCED,3,"['re', 'fi', 'nanced']","[['re', '2'], ['fi', '0'], ['nanced', '1']]"
REFINANCING,4,"['re', 'fi', 'nanc', 'ing']","[['re', '2'], ['fi', '0'], ['nanc', '1'], ['ing', '0']]"
REFINE,2,"['re', 'fine']","[['re', '0'], ['fine', '1']]"
REFINED,2,"['re', 'fined']","[['re', '0'], ['fined', '1']]"
REFINEMENT,3,"['re', 'fine', 'ment']","[['re', '0'], ['fine', '1'], ['ment', '0']]"
REFINER,3,"['re', 'fin', 'er']","[['re', '0'], ['fin', '1'], ['er', '0']]"
REFINERIES,4,"['re', 'fin', 'er', 'ies']","[['re', '0'], ['fin', '1'], ['er', '0'], ['ies', '0']]"
REFINERY,4,"['re', 'fin', 'er', 'y']","[['re', '0'], ['fin', '1'], ['er', '0'], ['y', '0']]"
REFINING,3,"['re', 'fin', 'ing']","[['re', '0'], ['fin', '1'], ['ing', '0']]"
REFINISH,3,"['re', 'fin', 'ish']","[['re', '0'], ['fin', '1'], ['ish', '0']]"
REFIT,2,"['re', 'fit']","[['re', '0'], ['fit', '1']]"
REFITTED,3,"['re', 'fit', 'ted']","[['re', '0'], ['fit', '1'], ['ted', '0']]"
REFITTING,3,"['re', 'fit', 'ting']","[['re', '0'], ['fit', '1'], ['ting', '0']]"
REFLAG,2,"['re', 'flag']","[['re', '0'], ['flag', '1']]"
REFLATE,2,"['re', 'flate']","[['re', '0'], ['flate', '1']]"
REFLATION,3,"['re', 'fla', 'tion']","[['re', '0'], ['fla', '1'], ['tion', '0']]"
REFLECT,2,"['re', 'flect']","[['re', '0'], ['flect', '1']]"
REFLECTED,3,"['re', 'flect', 'ed']","[['re', '0'], ['flect', '1'], ['ed', '0']]"
REFLECTING,3,"['re', 'flect', 'ing']","[['re', '0'], ['flect', '1'], ['ing', '0']]"
REFLECTION,3,"['re', 'flec', 'tion']","[['re', '0'], ['flec', '1'], ['tion', '0']]"
REFLECTIVE,3,"['re', 'flec', 'tive']","[['re', '0'], ['flec', '1'], ['tive', '0']]"
REFLEX,2,"['re', 'flex']","[['re', '1'], ['flex', '0']]"
REFLEXIVE,3,"['re', 'flex', 'ive']","[['re', '0'], ['flex', '1'], ['ive', '0']]"
REFLEXIVELY,4,"['re', 'flex', 'ive', 'ly']","[['re', '0'], ['flex', '1'], ['ive', '0'], ['ly', '0']]"
REFLEXIVITY,5,"['re', 'flex', 'iv', 'i', 'ty']","[['re', '2'], ['flex', '2'], ['iv', '1'], ['i', '0'], ['ty', '0']]"
REFOCUS,3,"['re', 'fo', 'cus']","[['re', '0'], ['fo', '1'], ['cus', '0']]"
REFOCUSED,3,"['re', 'fo', 'cused']","[['re', '0'], ['fo', '1'], ['cused', '0']]"
REFOCUSING,4,"['re', 'fo', 'cus', 'ing']","[['re', '0'], ['fo', '1'], ['cus', '0'], ['ing', '0']]"
REFOREST,3,"['re', 'for', 'est']","[['re', '0'], ['for', '1'], ['est', '0']]"
REFORESTATION,5,"['re', 'for', 'est', 'a', 'tion']","[['re', '2'], ['for', '0'], ['est', '0'], ['a', '1'], ['tion', '0']]"
REFORM,2,"['re', 'form']","[['re', '0'], ['form', '1']]"
REFORMATION,4,"['ref', 'or', 'ma', 'tion']","[['ref', '2'], ['or', '0'], ['ma', '1'], ['tion', '0']]"
REFORMATORIES,5,"['re', 'form', 'a', 'to', 'ries']","[['re', '0'], ['form', '1'], ['a', '0'], ['to', '2'], ['ries', '0']]"
REFORMATORY,5,"['re', 'form', 'a', 'to', 'ry']","[['re', '0'], ['form', '1'], ['a', '0'], ['to', '2'], ['ry', '0']]"
REFORMED,2,"['re', 'formed']","[['re', '0'], ['formed', '1']]"
REFORMER,3,"['re', 'form', 'er']","[['re', '0'], ['form', '1'], ['er', '0']]"
REFORMING,3,"['re', 'form', 'ing']","[['re', '0'], ['form', '1'], ['ing', '0']]"
REFORMIST,3,"['re', 'form', 'ist']","[['re', '0'], ['form', '1'], ['ist', '0']]"
REFORMULATE,4,"['re', 'for', 'mu', 'late']","[['re', '0'], ['for', '1'], ['mu', '0'], ['late', '2']]"
REFORMULATED,5,"['re', 'for', 'mu', 'lat', 'ed']","[['re', '0'], ['for', '1'], ['mu', '0'], ['lat', '2'], ['ed', '0']]"
REFRACTIVE,3,"['re', 'frac', 'tive']","[['re', '0'], ['frac', '1'], ['tive', '0']]"
REFRACTOR,3,"['re', 'frac', 'tor']","[['re', '0'], ['frac', '1'], ['tor', '0']]"
REFRACTORIES,4,"['re', 'frac', 'to', 'ries']","[['re', '0'], ['frac', '1'], ['to', '0'], ['ries', '0']]"
REFRACTORY,4,"['re', 'frac', 'to', 'ry']","[['re', '0'], ['frac', '1'], ['to', '0'], ['ry', '0']]"
REFRAIN,2,"['re', 'frain']","[['re', '0'], ['frain', '1']]"
REFRESH,2,"['re', 'fresh']","[['re', '0'], ['fresh', '1']]"
REFRESHER,3,"['re', 'fresh', 'er']","[['re', '0'], ['fresh', '1'], ['er', '0']]"
REFRESHING,3,"['re', 'fresh', 'ing']","[['re', '0'], ['fresh', '1'], ['ing', '0']]"
REFRESHINGLY,4,"['re', 'fresh', 'ing', 'ly']","[['re', '0'], ['fresh', '1'], ['ing', '0'], ['ly', '0']]"
REFRESHMENT,3,"['re', 'fresh', 'ment']","[['re', '0'], ['fresh', '1'], ['ment', '0']]"
REFRIGERANT,4,"['re', 'frig', 'er', 'ant']","[['re', '0'], ['frig', '1'], ['er', '0'], ['ant', '0']]"
REFRIGERATE,4,"['re', 'frig', 'er', 'ate']","[['re', '0'], ['frig', '1'], ['er', '0'], ['ate', '2']]"
REFRIGERATED,5,"['re', 'frig', 'er', 'at', 'ed']","[['re', '0'], ['frig', '1'], ['er', '0'], ['at', '2'], ['ed', '0']]"
REFRIGERATION,5,"['re', 'frig', 'er', 'a', 'tion']","[['re', '0'], ['frig', '2'], ['er', '0'], ['a', '1'], ['tion', '0']]"
REFRIGERATOR,5,"['re', 'frig', 'er', 'a', 'tor']","[['re', '0'], ['frig', '1'], ['er', '0'], ['a', '2'], ['tor', '0']]"
REFUEL,3,"['re', 'fu', 'el']","[['re', '0'], ['fu', '1'], ['el', '0']]"
REFUELED,3,"['re', 'fu', 'eled']","[['re', '0'], ['fu', '1'], ['eled', '0']]"
REFUELING,4,"['re', 'fu', 'el', 'ing']","[['re', '0'], ['fu', '1'], ['el', '0'], ['ing', '0']]"
REFUGE,2,"['ref', 'uge']","[['ref', '1'], ['uge', '0']]"
REFUGEE,3,"['ref', 'u', 'gee']","[['ref', '1'], ['u', '0'], ['gee', '0']]"
REFUGEES,3,"['ref', 'u', 'gees']","[['ref', '1'], ['u', '2'], ['gees', '0']]"
REFUGES,3,"['ref', 'ug', 'es']","[['ref', '1'], ['ug', '0'], ['es', '0']]"
REFUND,2,"['re', 'fund']","[['re', '0'], ['fund', '1']]"
REFUNDABLE,4,"['re', 'fund', 'a', 'ble']","[['re', '0'], ['fund', '1'], ['a', '0'], ['ble', '0']]"
REFURBISH,3,"['re', 'fur', 'bish']","[['re', '0'], ['fur', '1'], ['bish', '0']]"
REFURBISHMENT,4,"['re', 'fur', 'bish', 'ment']","[['re', '0'], ['fur', '1'], ['bish', '0'], ['ment', '0']]"
REFUSAL,3,"['re', 'fus', 'al']","[['re', '0'], ['fus', '1'], ['al', '0']]"
REFUSE,2,"['re', 'fuse']","[['re', '0'], ['fuse', '1']]"
REFUSED,2,"['re', 'fused']","[['re', '0'], ['fused', '1']]"
REFUSENIK,3,"['re', 'fuse', 'nik']","[['re', '0'], ['fuse', '1'], ['nik', '0']]"
REFUSING,3,"['re', 'fus', 'ing']","[['re', '0'], ['fus', '1'], ['ing', '0']]"
REFUTATION,4,"['ref', 'u', 'ta', 'tion']","[['ref', '2'], ['u', '0'], ['ta', '1'], ['tion', '0']]"
REFUTE,2,"['re', 'fute']","[['re', '0'], ['fute', '1']]"
REFUTED,3,"['re', 'fut', 'ed']","[['re', '0'], ['fut', '1'], ['ed', '0']]"
REFUTING,3,"['re', 'fut', 'ing']","[['re', '0'], ['fut', '1'], ['ing', '0']]"
REG,1,['reg'],"[['reg', '1']]"
REGAIN,2,"['re', 'gain']","[['re', '0'], ['gain', '1']]"
REGAL,2,"['re', 'gal']","[['re', '1'], ['gal', '0']]"
REGALED,2,"['re', 'galed']","[['re', '0'], ['galed', '1']]"
REGALING,3,"['re', 'gal', 'ing']","[['re', '0'], ['gal', '1'], ['ing', '0']]"
REGALLY,3,"['re', 'gal', 'ly']","[['re', '1'], ['gal', '0'], ['ly', '0']]"
REGARD,2,"['re', 'gard']","[['re', '0'], ['gard', '1']]"
REGARDING,3,"['re', 'gard', 'ing']","[['re', '0'], ['gard', '1'], ['ing', '0']]"
REGARDLESS,3,"['re', 'gard', 'less']","[['re', '0'], ['gard', '1'], ['less', '0']]"
REGATTA,3,"['re', 'gat', 'ta']","[['re', '0'], ['gat', '1'], ['ta', '0']]"
REGEL,2,"['re', 'gel']","[['re', '1'], ['gel', '0']]"
REGENCY,3,"['re', 'gen', 'cy']","[['re', '1'], ['gen', '0'], ['cy', '0']]"
REGENERATE,4,"['re', 'gen', 'er', 'ate']","[['re', '0'], ['gen', '1'], ['er', '0'], ['ate', '2']]"
REGENERATED,5,"['re', 'gen', 'er', 'at', 'ed']","[['re', '0'], ['gen', '1'], ['er', '0'], ['at', '2'], ['ed', '0']]"
REGENERATING,5,"['re', 'gen', 'er', 'at', 'ing']","[['re', '0'], ['gen', '1'], ['er', '0'], ['at', '2'], ['ing', '0']]"
REGENERATION,5,"['re', 'gen', 'er', 'a', 'tion']","[['re', '0'], ['gen', '1'], ['er', '0'], ['a', '1'], ['tion', '0']]"
REGENT,2,"['re', 'gent']","[['re', '1'], ['gent', '0']]"
REGGAE,2,"['reg', 'gae']","[['reg', '1'], ['gae', '2']]"
REGIE,2,"['re', 'gie']","[['re', '1'], ['gie', '0']]"
REGIME,2,"['re', 'gime']","[['re', '0'], ['gime', '1']]"
REGIMEN,3,"['reg', 'i', 'men']","[['reg', '1'], ['i', '0'], ['men', '0']]"
REGIMENT,3,"['reg', 'i', 'ment']","[['reg', '1'], ['i', '0'], ['ment', '0']]"
REGIMENTAL,4,"['reg', 'i', 'men', 'tal']","[['reg', '2'], ['i', '0'], ['men', '1'], ['tal', '0']]"
REGIMENTATION,5,"['reg', 'i', 'men', 'ta', 'tion']","[['reg', '2'], ['i', '0'], ['men', '0'], ['ta', '1'], ['tion', '0']]"
REGIMENTED,4,"['re', 'gim', 'ent', 'ed']","[['re', '1'], ['gim', '0'], ['ent', '2'], ['ed', '0']]"
REGIMENTS,3,"['re', 'gim', 'ents']","[['re', '1'], ['gim', '0'], ['ents', '0']]"
REGINA,3,"['Re', 'gi', 'na']","[['Re', '0'], ['gi', '1'], ['na', '0']]"
REGION,2,"['re', 'gion']","[['re', '1'], ['gion', '0']]"
REGIONAL,3,"['re', 'gion', 'al']","[['re', '1'], ['gion', '0'], ['al', '0']]"
REGIONALIZE,4,"['re', 'gion', 'al', 'ize']","[['re', '1'], ['gion', '0'], ['al', '0'], ['ize', '2']]"
REGIONALIZED,4,"['re', 'gion', 'al', 'ized']","[['re', '1'], ['gion', '0'], ['al', '0'], ['ized', '2']]"
REGIONALLY,4,"['re', 'gion', 'al', 'ly']","[['re', '1'], ['gion', '0'], ['al', '0'], ['ly', '0']]"
REGISTER,3,"['reg', 'is', 'ter']","[['reg', '1'], ['is', '0'], ['ter', '0']]"
REGISTERED,3,"['reg', 'is', 'tered']","[['reg', '1'], ['is', '0'], ['tered', '0']]"
REGISTERING,4,"['reg', 'is', 'ter', 'ing']","[['reg', '1'], ['is', '0'], ['ter', '0'], ['ing', '0']]"
REGISTRANT,3,"['reg', 'is', 'trant']","[['reg', '1'], ['is', '0'], ['trant', '0']]"
REGISTRAR,3,"['reg', 'is', 'trar']","[['reg', '1'], ['is', '0'], ['trar', '2']]"
REGISTRATION,4,"['reg', 'is', 'tra', 'tion']","[['reg', '2'], ['is', '0'], ['tra', '1'], ['tion', '0']]"
REGISTRIES,3,"['reg', 'is', 'tries']","[['reg', '1'], ['is', '0'], ['tries', '0']]"
REGISTRY,3,"['reg', 'is', 'try']","[['reg', '1'], ['is', '0'], ['try', '0']]"
REGRESS,2,"['re', 'gress']","[['re', '1'], ['gress', '0']]"
REGRESSION,3,"['re', 'gres', 'sion']","[['re', '0'], ['gres', '1'], ['sion', '0']]"
REGRESSIVE,3,"['re', 'gres', 'sive']","[['re', '0'], ['gres', '1'], ['sive', '0']]"
REGRET,2,"['re', 'gret']","[['re', '0'], ['gret', '1']]"
REGRETFUL,3,"['re', 'gret', 'ful']","[['re', '0'], ['gret', '1'], ['ful', '0']]"
REGRETFULLY,4,"['re', 'gret', 'ful', 'ly']","[['re', '0'], ['gret', '1'], ['ful', '0'], ['ly', '0']]"
REGRETTABLE,4,"['re', 'gret', 'ta', 'ble']","[['re', '0'], ['gret', '1'], ['ta', '0'], ['ble', '0']]"
REGRETTABLY,4,"['re', 'gret', 'ta', 'bly']","[['re', '0'], ['gret', '1'], ['ta', '0'], ['bly', '0']]"
REGRETTED,3,"['re', 'gret', 'ted']","[['re', '0'], ['gret', '1'], ['ted', '0']]"
REGRETTING,3,"['re', 'gret', 'ting']","[['re', '0'], ['gret', '1'], ['ting', '0']]"
REGROUP,2,"['re', 'group']","[['re', '0'], ['group', '1']]"
REGS,1,['regs'],"[['regs', '1']]"
REGULA,3,"['reg', 'u', 'la']","[['reg', '0'], ['u', '1'], ['la', '0']]"
REGULAR,3,"['reg', 'u', 'lar']","[['reg', '1'], ['u', '0'], ['lar', '0']]"
REGULARITY,5,"['reg', 'u', 'lar', 'i', 'ty']","[['reg', '2'], ['u', '0'], ['lar', '1'], ['i', '0'], ['ty', '0']]"
REGULARLY,4,"['reg', 'u', 'lar', 'ly']","[['reg', '1'], ['u', '0'], ['lar', '0'], ['ly', '0']]"
REGULATE,3,"['reg', 'u', 'late']","[['reg', '1'], ['u', '0'], ['late', '2']]"
REGULATED,4,"['reg', 'u', 'lat', 'ed']","[['reg', '1'], ['u', '0'], ['lat', '2'], ['ed', '0']]"
REGULATING,4,"['reg', 'u', 'lat', 'ing']","[['reg', '1'], ['u', '0'], ['lat', '2'], ['ing', '0']]"
REGULATION,4,"['reg', 'u', 'la', 'tion']","[['reg', '2'], ['u', '0'], ['la', '1'], ['tion', '0']]"
